3.15 -0.0529839 -2.08672 2.17859
3.16 -0.0738113 -2.08414 2.17454
3.17 -0.0946069 -2.08115 2.17007
3.18 -0.115367 -2.07776 2.1652
3.19 -0.136086 -2.07397 2.15993
3.2 -0.156762 -2.06977 2.15427
3.21 -0.17739 -2.06517 2.14821
3.22 -0.197966 -2.06018 2.14176
3.23 -0.218485 -2.05478 2.13493
3.24 -0.238945 -2.04898 2.12772
3.25 -0.259341 -2.04279 2.12013
3.26 -0.279669 -2.03621 2.11218
3.27 -0.299926 -2.02923 2.10387
3.28 -0.320107 -2.02187 2.09521
3.29 -0.340208 -2.01411 2.0862
3.3 -0.360226 -2.00597 2.07684
3.31 -0.380157 -1.99745 2.06716
3.32 -0.399997 -1.98854 2.05715
3.33 -0.419742 -1.97926 2.04683
3.34 -0.439389 -1.9696 2.03619
3.35 -0.458934 -1.95957 2.02526
3.36 -0.478372 -1.94917 2.01404
3.37 -0.497702 -1.9384 2.00254
3.38 -0.516918 -1.92726 1.99077
3.39 -0.536017 -1.91577 1.97874
3.4 -0.554996 -1.90391 1.96645
3.41 -0.573851 -1.89171 1.95393
3.42 -0.592579 -1.87915 1.94118
3.43 -0.611176 -1.86625 1.92821
3.44 -0.629639 -1.853 1.91502
3.45 -0.647964 -1.83941 1.90165
3.46 -0.666149 -1.82549 1.88808
3.47 -0.684189 -1.81123 1.87434
3.48 -0.702082 -1.79665 1.86044
3.49 -0.719824 -1.78175 1.84639
3.5 -0.737412 -1.76652 1.83219
3.51 -0.754844 -1.75098 1.81787
3.52 -0.772115 -1.73514 1.80343
3.53 -0.789223 -1.71898 1.78888
3.54 -0.806165 -1.70253 1.77425
3.55 -0.822939 -1.68577 1.75953
3.56 -0.83954 -1.66873 1.74474
3.57 -0.855967 -1.6514 1.7299
3.58 -0.872216 -1.63379 1.71501
3.59 -0.888285 -1.6159 1.70009
3.6 -0.904171 -1.59774 1.68515
3.61 -0.919871 -1.57932 1.6702
3.62 -0.935383 -1.56063 1.65525
3.63 -0.950705 -1.54169 1.64032
3.64 -0.965833 -1.52249 1.62541
3.65 -0.980766 -1.50306 1.61054
3.66 -0.995501 -1.48338 1.59572
3.67 -1.01004 -1.46347 1.58095
3.68 -1.02437 -1.44333 1.56626
3.69 -1.03849 -1.42297 1.55165
3.7 -1.05241 -1.40239 1.53714
3.71 -1.06613 -1.3816 1.52272
3.72 -1.07963 -1.36061 1.50842
3.73 -1.09291 -1.33941 1.49425
3.74 -1.10599 -1.31803 1.4802
3.75 -1.11884 -1.29645 1.4663
3.76 -1.13148 -1.2747 1.45256
3.77 -1.1439 -1.25277 1.43897
3.78 -1.1561 -1.23067 1.42556
3.79 -1.16807 -1.20841 1.41232
3.8 -1.17982 -1.186 1.39927
3.81 -1.19134 -1.16343 1.38642
3.82 -1.20263 -1.14072 1.37378
3.83 -1.21369 -1.11787 1.36134
3.84 -1.22453 -1.09489 1.34912
